"choice1","choice2","choice3","choice4","choice5","choice6","choice7","choice8","choice9","choice10","choice11","answer"
118,120,121,126,127,123,129,131,133,135,137,7
118,120,121,126,127,123,129,131,133,135,138,7
118,120,121,126,127,123,129,131,133,136,137,7
118,120,121,126,127,123,129,131,133,136,138,7
118,120,121,126,127,123,129,131,134,135,137,7
118,120,121,126,127,123,129,131,134,135,138,7
118,120,121,126,127,123,129,131,134,136,137,7
118,120,121,126,127,123,129,131,134,136,138,7
118,120,121,126,127,123,129,132,133,135,137,7
118,120,121,126,127,123,129,132,133,135,138,7
118,120,121,126,127,123,129,132,133,136,137,7
118,120,121,126,127,123,129,132,133,136,138,7
118,120,121,126,127,123,129,132,134,135,137,7
118,120,121,126,127,123,129,132,134,135,138,7
118,120,121,126,127,123,129,132,134,136,137,7
118,120,121,126,127,123,129,132,134,136,138,7
118,120,121,126,127,123,130,131,133,135,137,7
118,120,121,126,127,123,130,131,133,135,138,7
118,120,121,126,127,123,130,131,133,136,137,7
118,120,121,126,127,123,130,131,133,136,138,7
118,120,121,126,127,123,130,131,134,135,137,7
118,120,121,126,127,123,130,131,134,135,138,7
118,120,121,126,127,123,130,131,134,136,137,7
118,120,121,126,127,123,130,131,134,136,138,7
118,120,121,126,127,123,130,132,133,135,137,7
118,120,121,126,127,123,130,132,133,135,138,7
118,120,121,126,127,123,130,132,133,136,137,7
118,120,121,126,127,123,130,132,133,136,138,7
118,120,121,126,127,123,130,132,134,135,137,7
118,120,121,126,127,123,130,132,134,135,138,7
118,120,121,126,127,123,130,132,134,136,137,7
118,120,121,126,127,123,130,132,134,136,138,7
118,120,121,126,127,124,129,131,133,135,137,7
118,120,121,126,127,124,129,131,133,135,138,7
118,120,121,126,127,124,129,131,133,136,137,7
118,120,121,126,127,124,129,131,133,136,138,7
118,120,121,126,127,124,129,131,134,135,137,7
118,120,121,126,127,124,129,131,134,135,138,7
118,120,121,126,127,124,129,131,134,136,137,7
118,120,121,126,127,124,129,131,134,136,138,7
118,120,121,126,127,124,129,132,133,135,137,7
118,120,121,126,127,124,129,132,133,135,138,7
118,120,121,126,127,124,129,132,133,136,137,7
118,120,121,126,127,124,129,132,133,136,138,7
118,120,121,126,127,124,129,132,134,135,137,7
118,120,121,126,127,124,129,132,134,135,138,7
118,120,121,126,127,124,129,132,134,136,137,7
118,120,121,126,127,124,129,132,134,136,138,7
118,120,121,126,127,124,130,131,133,135,137,7
118,120,121,126,127,124,130,131,133,135,138,7
118,120,121,126,127,124,130,131,133,136,137,7
118,120,121,126,127,124,130,131,133,136,138,7
118,120,121,126,127,124,130,131,134,135,137,7
118,120,121,126,127,124,130,131,134,135,138,7
118,120,121,126,127,124,130,131,134,136,137,7
118,120,121,126,127,124,130,131,134,136,138,7
118,120,121,126,127,124,130,132,133,135,137,7
118,120,121,126,127,124,130,132,133,135,138,7
118,120,121,126,127,124,130,132,133,136,137,7
118,120,121,126,127,124,130,132,133,136,138,7
118,120,121,126,127,124,130,132,134,135,137,7
118,120,121,126,127,124,130,132,134,135,138,7
118,120,121,126,127,124,130,132,134,136,137,7
118,120,121,126,127,124,130,132,134,136,138,4
118,120,121,126,128,123,129,131,133,135,137,7
118,120,121,126,128,123,129,131,133,135,138,7
118,120,121,126,128,123,129,131,133,136,137,7
118,120,121,126,128,123,129,131,133,136,138,7
118,120,121,126,128,123,129,131,134,135,137,7
118,120,121,126,128,123,129,131,134,135,138,7
118,120,121,126,128,123,129,131,134,136,137,7
118,120,121,126,128,123,129,131,134,136,138,7
118,120,121,126,128,123,129,132,133,135,137,7
118,120,121,126,128,123,129,132,133,135,138,7
118,120,121,126,128,123,129,132,133,136,137,7
118,120,121,126,128,123,129,132,133,136,138,7
118,120,121,126,128,123,129,132,134,135,137,7
118,120,121,126,128,123,129,132,134,135,138,7
118,120,121,126,128,123,129,132,134,136,137,7
118,120,121,126,128,123,129,132,134,136,138,7
118,120,121,126,128,123,130,131,133,135,137,7
118,120,121,126,128,123,130,131,133,135,138,7
118,120,121,126,128,123,130,131,133,136,137,7
118,120,121,126,128,123,130,131,133,136,138,7
118,120,121,126,128,123,130,131,134,135,137,7
118,120,121,126,128,123,130,131,134,135,138,7
118,120,121,126,128,123,130,131,134,136,137,7
118,120,121,126,128,123,130,131,134,136,138,7
118,120,121,126,128,123,130,132,133,135,137,7
118,120,121,126,128,123,130,132,133,135,138,7
118,120,121,126,128,123,130,132,133,136,137,7
118,120,121,126,128,123,130,132,133,136,138,7
118,120,121,126,128,123,130,132,134,135,137,7
118,120,121,126,128,123,130,132,134,135,138,7
118,120,121,126,128,123,130,132,134,136,137,7
118,120,121,126,128,123,130,132,134,136,138,7
118,120,121,126,128,124,129,131,133,135,137,7
118,120,121,126,128,124,129,131,133,135,138,7
118,120,121,126,128,124,129,131,133,136,137,7
118,120,121,126,128,124,129,131,133,136,138,7
118,120,121,126,128,124,129,131,134,135,137,7
118,120,121,126,128,124,129,131,134,135,138,7
118,120,121,126,128,124,129,131,134,136,137,7
118,120,121,126,128,124,129,131,134,136,138,7
118,120,121,126,128,124,129,132,133,135,137,7
118,120,121,126,128,124,129,132,133,135,138,7
118,120,121,126,128,124,129,132,133,136,137,7
118,120,121,126,128,124,129,132,133,136,138,7
118,120,121,126,128,124,129,132,134,135,137,7
118,120,121,126,128,124,129,132,134,135,138,7
118,120,121,126,128,124,129,132,134,136,137,7
118,120,121,126,128,124,129,132,134,136,138,7
118,120,121,126,128,124,130,131,133,135,137,7
118,120,121,126,128,124,130,131,133,135,138,7
118,120,121,126,128,124,130,131,133,136,137,7
118,120,121,126,128,124,130,131,133,136,138,7
118,120,121,126,128,124,130,131,134,135,137,7
118,120,121,126,128,124,130,131,134,135,138,7
118,120,121,126,128,124,130,131,134,136,137,7
118,120,121,126,128,124,130,131,134,136,138,7
118,120,121,126,128,124,130,132,133,135,137,7
118,120,121,126,128,124,130,132,133,135,138,7
118,120,121,126,128,124,130,132,133,136,137,7
118,120,121,126,128,124,130,132,133,136,138,7
118,120,121,126,128,124,130,132,134,135,137,7
118,120,121,126,128,124,130,132,134,135,138,7
118,120,121,126,128,124,130,132,134,136,137,7
118,120,121,126,128,124,130,132,134,136,138,4
118,120,122,125,127,123,129,131,133,135,137,7
118,120,122,125,127,123,129,131,133,135,138,7
118,120,122,125,127,123,129,131,133,136,137,7
118,120,122,125,127,123,129,131,133,136,138,7
118,120,122,125,127,123,129,131,134,135,137,7
118,120,122,125,127,123,129,131,134,135,138,7
118,120,122,125,127,123,129,131,134,136,137,7
118,120,122,125,127,123,129,131,134,136,138,7
118,120,122,125,127,123,129,132,133,135,137,7
118,120,122,125,127,123,129,132,133,135,138,7
118,120,122,125,127,123,129,132,133,136,137,7
118,120,122,125,127,123,129,132,133,136,138,7
118,120,122,125,127,123,129,132,134,135,137,7
118,120,122,125,127,123,129,132,134,135,138,7
118,120,122,125,127,123,129,132,134,136,137,7
118,120,122,125,127,123,129,132,134,136,138,7
118,120,122,125,127,123,130,131,133,135,137,7
118,120,122,125,127,123,130,131,133,135,138,7
118,120,122,125,127,123,130,131,133,136,137,7
118,120,122,125,127,123,130,131,133,136,138,7
118,120,122,125,127,123,130,131,134,135,137,7
118,120,122,125,127,123,130,131,134,135,138,7
118,120,122,125,127,123,130,131,134,136,137,7
118,120,122,125,127,123,130,131,134,136,138,7
118,120,122,125,127,123,130,132,133,135,137,7
118,120,122,125,127,123,130,132,133,135,138,7
118,120,122,125,127,123,130,132,133,136,137,7
118,120,122,125,127,123,130,132,133,136,138,7
118,120,122,125,127,123,130,132,134,135,137,7
118,120,122,125,127,123,130,132,134,135,138,7
118,120,122,125,127,123,130,132,134,136,137,7
118,120,122,125,127,123,130,132,134,136,138,7
118,120,122,125,127,124,129,131,133,135,137,7
118,120,122,125,127,124,129,131,133,135,138,7
118,120,122,125,127,124,129,131,133,136,137,7
118,120,122,125,127,124,129,131,133,136,138,7
118,120,122,125,127,124,129,131,134,135,137,7
118,120,122,125,127,124,129,131,134,135,138,7
118,120,122,125,127,124,129,131,134,136,137,7
118,120,122,125,127,124,129,131,134,136,138,7
118,120,122,125,127,124,129,132,133,135,137,7
118,120,122,125,127,124,129,132,133,135,138,7
118,120,122,125,127,124,129,132,133,136,137,7
118,120,122,125,127,124,129,132,133,136,138,7
118,120,122,125,127,124,129,132,134,135,137,7
118,120,122,125,127,124,129,132,134,135,138,7
118,120,122,125,127,124,129,132,134,136,137,7
118,120,122,125,127,124,129,132,134,136,138,7
118,120,122,125,127,124,130,131,133,135,137,7
118,120,122,125,127,124,130,131,133,135,138,7
118,120,122,125,127,124,130,131,133,136,137,7
118,120,122,125,127,124,130,131,133,136,138,7
118,120,122,125,127,124,130,131,134,135,137,7
118,120,122,125,127,124,130,131,134,135,138,7
118,120,122,125,127,124,130,131,134,136,137,7
118,120,122,125,127,124,130,131,134,136,138,7
118,120,122,125,127,124,130,132,133,135,137,7
118,120,122,125,127,124,130,132,133,135,138,7
118,120,122,125,127,124,130,132,133,136,137,7
118,120,122,125,127,124,130,132,133,136,138,7
118,120,122,125,127,124,130,132,134,135,137,7
118,120,122,125,127,124,130,132,134,135,138,7
118,120,122,125,127,124,130,132,134,136,137,7
118,120,122,125,127,124,130,132,134,136,138,4
118,120,122,125,128,123,129,131,133,135,137,7
118,120,122,125,128,123,129,131,133,135,138,7
118,120,122,125,128,123,129,131,133,136,137,7
118,120,122,125,128,123,129,131,133,136,138,7
118,120,122,125,128,123,129,131,134,135,137,7
118,120,122,125,128,123,129,131,134,135,138,7
118,120,122,125,128,123,129,131,134,136,137,7
118,120,122,125,128,123,129,131,134,136,138,7
118,120,122,125,128,123,129,132,133,135,137,7
118,120,122,125,128,123,129,132,133,135,138,7
118,120,122,125,128,123,129,132,133,136,137,7
118,120,122,125,128,123,129,132,133,136,138,7
118,120,122,125,128,123,129,132,134,135,137,7
118,120,122,125,128,123,129,132,134,135,138,7
118,120,122,125,128,123,129,132,134,136,137,7
118,120,122,125,128,123,129,132,134,136,138,7
118,120,122,125,128,123,130,131,133,135,137,7
118,120,122,125,128,123,130,131,133,135,138,7
118,120,122,125,128,123,130,131,133,136,137,7
118,120,122,125,128,123,130,131,133,136,138,7
118,120,122,125,128,123,130,131,134,135,137,7
118,120,122,125,128,123,130,131,134,135,138,7
118,120,122,125,128,123,130,131,134,136,137,7
118,120,122,125,128,123,130,131,134,136,138,7
118,120,122,125,128,123,130,132,133,135,137,7
118,120,122,125,128,123,130,132,133,135,138,7
118,120,122,125,128,123,130,132,133,136,137,7
118,120,122,125,128,123,130,132,133,136,138,7
118,120,122,125,128,123,130,132,134,135,137,7
118,120,122,125,128,123,130,132,134,135,138,7
118,120,122,125,128,123,130,132,134,136,137,7
118,120,122,125,128,123,130,132,134,136,138,7
118,120,122,125,128,124,129,131,133,135,137,7
118,120,122,125,128,124,129,131,133,135,138,7
118,120,122,125,128,124,129,131,133,136,137,7
118,120,122,125,128,124,129,131,133,136,138,7
118,120,122,125,128,124,129,131,134,135,137,7
118,120,122,125,128,124,129,131,134,135,138,7
118,120,122,125,128,124,129,131,134,136,137,7
118,120,122,125,128,124,129,131,134,136,138,7
118,120,122,125,128,124,129,132,133,135,137,7
118,120,122,125,128,124,129,132,133,135,138,7
118,120,122,125,128,124,129,132,133,136,137,7
118,120,122,125,128,124,129,132,133,136,138,7
118,120,122,125,128,124,129,132,134,135,137,7
118,120,122,125,128,124,129,132,134,135,138,7
118,120,122,125,128,124,129,132,134,136,137,7
118,120,122,125,128,124,129,132,134,136,138,7
118,120,122,125,128,124,130,131,133,135,137,7
118,120,122,125,128,124,130,131,133,135,138,7
118,120,122,125,128,124,130,131,133,136,137,7
118,120,122,125,128,124,130,131,133,136,138,7
118,120,122,125,128,124,130,131,134,135,137,7
118,120,122,125,128,124,130,131,134,135,138,7
118,120,122,125,128,124,130,131,134,136,137,7
118,120,122,125,128,124,130,131,134,136,138,7
118,120,122,125,128,124,130,132,133,135,137,7
118,120,122,125,128,124,130,132,133,135,138,7
118,120,122,125,128,124,130,132,133,136,137,7
118,120,122,125,128,124,130,132,133,136,138,7
118,120,122,125,128,124,130,132,134,135,137,7
118,120,122,125,128,124,130,132,134,135,138,7
118,120,122,125,128,124,130,132,134,136,137,7
118,120,122,125,128,124,130,132,134,136,138,4
118,120,122,126,127,123,129,131,133,135,137,7
118,120,122,126,127,123,129,131,133,135,138,7
118,120,122,126,127,123,129,131,133,136,137,7
118,120,122,126,127,123,129,131,133,136,138,7
118,120,122,126,127,123,129,131,134,135,137,7
118,120,122,126,127,123,129,131,134,135,138,7
118,120,122,126,127,123,129,131,134,136,137,7
118,120,122,126,127,123,129,131,134,136,138,7
118,120,122,126,127,123,129,132,133,135,137,7
118,120,122,126,127,123,129,132,133,135,138,7
118,120,122,126,127,123,129,132,133,136,137,7
118,120,122,126,127,123,129,132,133,136,138,7
118,120,122,126,127,123,129,132,134,135,137,7
118,120,122,126,127,123,129,132,134,135,138,7
118,120,122,126,127,123,129,132,134,136,137,7
118,120,122,126,127,123,129,132,134,136,138,7
118,120,122,126,127,123,130,131,133,135,137,7
118,120,122,126,127,123,130,131,133,135,138,7
118,120,122,126,127,123,130,131,133,136,137,7
118,120,122,126,127,123,130,131,133,136,138,7
118,120,122,126,127,123,130,131,134,135,137,7
118,120,122,126,127,123,130,131,134,135,138,7
118,120,122,126,127,123,130,131,134,136,137,7
118,120,122,126,127,123,130,131,134,136,138,7
118,120,122,126,127,123,130,132,133,135,137,7
118,120,122,126,127,123,130,132,133,135,138,7
118,120,122,126,127,123,130,132,133,136,137,7
118,120,122,126,127,123,130,132,133,136,138,7
118,120,122,126,127,123,130,132,134,135,137,7
118,120,122,126,127,123,130,132,134,135,138,7
118,120,122,126,127,123,130,132,134,136,137,7
118,120,122,126,127,123,130,132,134,136,138,7
118,120,122,126,127,124,129,131,133,135,137,7
118,120,122,126,127,124,129,131,133,135,138,7
118,120,122,126,127,124,129,131,133,136,137,7
118,120,122,126,127,124,129,131,133,136,138,7
118,120,122,126,127,124,129,131,134,135,137,7
118,120,122,126,127,124,129,131,134,135,138,7
118,120,122,126,127,124,129,131,134,136,137,7
118,120,122,126,127,124,129,131,134,136,138,7
118,120,122,126,127,124,129,132,133,135,137,7
118,120,122,126,127,124,129,132,133,135,138,7
118,120,122,126,127,124,129,132,133,136,137,7
118,120,122,126,127,124,129,132,133,136,138,7
118,120,122,126,127,124,129,132,134,135,137,7
118,120,122,126,127,124,129,132,134,135,138,7
118,120,122,126,127,124,129,132,134,136,137,7
118,120,122,126,127,124,129,132,134,136,138,7
118,120,122,126,127,124,130,131,133,135,137,7
118,120,122,126,127,124,130,131,133,135,138,7
118,120,122,126,127,124,130,131,133,136,137,7
118,120,122,126,127,124,130,131,133,136,138,7
118,120,122,126,127,124,130,131,134,135,137,7
118,120,122,126,127,124,130,131,134,135,138,7
118,120,122,126,127,124,130,131,134,136,137,7
118,120,122,126,127,124,130,131,134,136,138,7
118,120,122,126,127,124,130,132,133,135,137,7
118,120,122,126,127,124,130,132,133,135,138,7
118,120,122,126,127,124,130,132,133,136,137,7
118,120,122,126,127,124,130,132,133,136,138,7
118,120,122,126,127,124,130,132,134,135,137,7
118,120,122,126,127,124,130,132,134,135,138,7
118,120,122,126,127,124,130,132,134,136,137,7
118,120,122,126,127,124,130,132,134,136,138,4
118,120,122,126,128,123,129,131,133,135,137,7
118,120,122,126,128,123,129,131,133,135,138,7
118,120,122,126,128,123,129,131,133,136,137,7
118,120,122,126,128,123,129,131,133,136,138,7
118,120,122,126,128,123,129,131,134,135,137,7
118,120,122,126,128,123,129,131,134,135,138,7
118,120,122,126,128,123,129,131,134,136,137,7
118,120,122,126,128,123,129,131,134,136,138,7
118,120,122,126,128,123,129,132,133,135,137,7
118,120,122,126,128,123,129,132,133,135,138,7
118,120,122,126,128,123,129,132,133,136,137,7
118,120,122,126,128,123,129,132,133,136,138,7
118,120,122,126,128,123,129,132,134,135,137,7
118,120,122,126,128,123,129,132,134,135,138,7
118,120,122,126,128,123,129,132,134,136,137,7
118,120,122,126,128,123,129,132,134,136,138,7
118,120,122,126,128,123,130,131,133,135,137,7
118,120,122,126,128,123,130,131,133,135,138,7
118,120,122,126,128,123,130,131,133,136,137,7
118,120,122,126,128,123,130,131,133,136,138,7
118,120,122,126,128,123,130,131,134,135,137,7
118,120,122,126,128,123,130,131,134,135,138,7
118,120,122,126,128,123,130,131,134,136,137,7
118,120,122,126,128,123,130,131,134,136,138,7
118,120,122,126,128,123,130,132,133,135,137,7
118,120,122,126,128,123,130,132,133,135,138,7
118,120,122,126,128,123,130,132,133,136,137,7
118,120,122,126,128,123,130,132,133,136,138,7
118,120,122,126,128,123,130,132,134,135,137,7
118,120,122,126,128,123,130,132,134,135,138,7
118,120,122,126,128,123,130,132,134,136,137,7
118,120,122,126,128,123,130,132,134,136,138,7
118,120,122,126,128,124,129,131,133,135,137,7
118,120,122,126,128,124,129,131,133,135,138,7
118,120,122,126,128,124,129,131,133,136,137,7
118,120,122,126,128,124,129,131,133,136,138,7
118,120,122,126,128,124,129,131,134,135,137,7
118,120,122,126,128,124,129,131,134,135,138,7
118,120,122,126,128,124,129,131,134,136,137,7
118,120,122,126,128,124,129,131,134,136,138,7
118,120,122,126,128,124,129,132,133,135,137,7
118,120,122,126,128,124,129,132,133,135,138,7
118,120,122,126,128,124,129,132,133,136,137,7
118,120,122,126,128,124,129,132,133,136,138,7
118,120,122,126,128,124,129,132,134,135,137,7
118,120,122,126,128,124,129,132,134,135,138,7
118,120,122,126,128,124,129,132,134,136,137,7
118,120,122,126,128,124,129,132,134,136,138,7
118,120,122,126,128,124,130,131,133,135,137,7
118,120,122,126,128,124,130,131,133,135,138,7
118,120,122,126,128,124,130,131,133,136,137,7
118,120,122,126,128,124,130,131,133,136,138,7
118,120,122,126,128,124,130,131,134,135,137,7
118,120,122,126,128,124,130,131,134,135,138,7
118,120,122,126,128,124,130,131,134,136,137,7
118,120,122,126,128,124,130,131,134,136,138,7
118,120,122,126,128,124,130,132,133,135,137,7
118,120,122,126,128,124,130,132,133,135,138,7
118,120,122,126,128,124,130,132,133,136,137,7
118,120,122,126,128,124,130,132,133,136,138,7
118,120,122,126,128,124,130,132,134,135,137,7
118,120,122,126,128,124,130,132,134,135,138,7
118,120,122,126,128,124,130,132,134,136,137,7
118,120,122,126,128,124,130,132,134,136,138,2
